"","No","Q_Y","Q","M_Y","Period","diff_gap","diff_oil","diff_exchange","diff_VNI","diff_CPI","diff._goldreserve","diff_interest","log_M2","diff_demandVN"
"1993",1993,"Q3-2017","Q3","9-2017",42986,209453.411453411,-1.66,5,4.48000000000002,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"1994",1994,"Q3-2017","Q3","9-2017",42989,102795.312795311,0.620000000000005,-15,-3.73000000000002,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"1995",1995,"Q3-2017","Q3","9-2017",42990,-188533.35853336,0.149999999999999,10,2.47000000000003,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"1996",1996,"Q3-2017","Q3","9-2017",42991,54011.1510111503,1.09,0,2.83999999999992,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"1997",1997,"Q3-2017","Q3","9-2017",42992,-107329.238329235,0.560000000000002,0,3.54000000000008,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"1998",1998,"Q3-2017","Q3","9-2017",42993,188849.366849363,0.0399999999999991,-5,-0.5,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"1999",1999,"Q3-2017","Q3","9-2017",42996,191207.673407678,-0.019999999999996,6,2.04999999999995,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"2000",2000,"Q3-2017","Q3","9-2017",42997,-87294.8024948053,-0.340000000000003,-1,-1.94000000000005,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"2001",2001,"Q3-2017","Q3","9-2017",42998,-109582.120582119,0.75,5,-0.0699999999999363,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"2002",2002,"Q3-2017","Q3","9-2017",42999,217532.980532981,0.289999999999999,-5,-1.93000000000006,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"2003",2003,"Q3-2017","Q3","9-2017",43000,-56487.4314874336,-0.25,-5,3.20000000000005,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"2004",2004,"Q3-2017","Q3","9-2017",43003,-231648.648648649,1.52,15,-1.54999999999995,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"2005",2005,"Q3-2017","Q3","9-2017",43004,293207.522207525,-0.259999999999998,-10,-0.230000000000018,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"2006",2006,"Q3-2017","Q3","9-2017",43005,88598.1855981834,0.549999999999997,0,-1.58000000000004,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"2007",2007,"Q3-2017","Q3","9-2017",43006,-1146211.11321111,-0.520000000000003,-5,1.05000000000007,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"2008",2008,"Q3-2017","Q3","9-2017",43007,1038846.15384615,0.0500000000000043,5,-0.400000000000091,0.0063,-6.24000000000001,0,0.0147547533312488,-5.28
"2009",2009,"Q4-2017","Q4","10-2017",43010,65962.5779625773,-1.08,-5,-2.18999999999994,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2010",2010,"Q4-2017","Q4","10-2017",43011,-159392.93139293,-0.150000000000006,0,-4.23000000000002,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2011",2011,"Q4-2017","Q4","10-2017",43012,27405.7834057845,-0.439999999999998,5,7.65999999999997,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2012",2012,"Q4-2017","Q4","10-2017",43013,95070.3080703057,0.789999999999999,-5,-0.42999999999995,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2013",2013,"Q4-2017","Q4","10-2017",43014,-69193.3471933417,-1.45,0,2.56999999999994,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2014",2014,"Q4-2017","Q4","10-2017",43017,-74850.5008505061,0.239999999999995,10,1.16000000000008,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2015",2015,"Q4-2017","Q4","10-2017",43018,-66306.5583065562,1.35,-5,1.68999999999994,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2016",2016,"Q4-2017","Q4","10-2017",43019,154390.54999055,0.369999999999997,-2,3.30000000000007,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2017",2017,"Q4-2017","Q4","10-2017",43020,-114788.924588926,-0.689999999999998,1,1.91999999999996,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2018",2018,"Q4-2017","Q4","10-2017",43021,-81984.3507843502,0.82,-9,5.08000000000004,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2019",2019,"Q4-2017","Q4","10-2017",43024,112383.670383669,0.43,-5,-1.5200000000001,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2020",2020,"Q4-2017","Q4","10-2017",43025,232479.115479115,0.00999999999999801,13,8.86000000000001,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2021",2021,"Q4-2017","Q4","10-2017",43026,-97725.6473256461,0.18,1,-0.569999999999936,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2022",2022,"Q4-2017","Q4","10-2017",43027,-191472.991872996,-0.759999999999998,-9,1.20999999999992,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2023",2023,"Q4-2017","Q4","10-2017",43028,200377.660177663,0.340000000000003,8,-2.08999999999992,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2024",2024,"Q4-2017","Q4","10-2017",43031,-124982.158382159,0.279999999999994,5,-6.80000000000007,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2025",2025,"Q4-2017","Q4","10-2017",43032,160237.837837841,0.410000000000004,-4,5.20000000000005,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2026",2026,"Q4-2017","Q4","10-2017",43033,-102834.435834441,-0.350000000000001,1,5.45000000000005,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2027",2027,"Q4-2017","Q4","10-2017",43034,226304.668304671,0.439999999999998,0,-0.580000000000041,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2028",2028,"Q4-2017","Q4","10-2017",43035,-183608.202608202,1.51000000000001,-20,10.26,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2029",2029,"Q4-2017","Q4","10-2017",43038,-51102.8161028139,0.189999999999998,0,4.83000000000004,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2030",2030,"Q4-2017","Q4","10-2017",43039,161844.641844641,0.25,0,-7.92000000000007,0.0044,-3.32999999999998,0,0.00300509472013585,-0.57
"2031",2031,"Q4-2017","Q4","11-2017",43040,-147807.862407863,-0.0399999999999991,1,5.43000000000006,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2032",2032,"Q4-2017","Q4","11-2017",43041,112234.246834245,0.229999999999997,-1,-9.62,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2033",2033,"Q4-2017","Q4","11-2017",43042,139154.224154226,1.08000000000001,0,10.64,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2034",2034,"Q4-2017","Q4","11-2017",43045,-351215.838215843,1.71,5,5.36000000000001,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2035",2035,"Q4-2017","Q4","11-2017",43046,246692.156492162,-0.150000000000006,-4,1.24000000000001,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2036",2036,"Q4-2017","Q4","11-2017",43047,-159610.697410695,-0.369999999999997,-1,9.37,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2037",2037,"Q4-2017","Q4","11-2017",43048,-18644.8686448708,0.339999999999996,0,0.699999999999932,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2038",2038,"Q4-2017","Q4","11-2017",43049,260566.131166127,-0.409999999999997,1,7.81000000000006,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2039",2039,"Q4-2017","Q4","11-2017",43052,-163299.829899829,0.0200000000000031,-6,11.13,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2040",2040,"Q4-2017","Q4","11-2017",43053,-76593.4605934583,-1.1,15,1.55999999999995,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2041",2041,"Q4-2017","Q4","11-2017",43054,119529.200529199,-0.390000000000001,-9,1.69000000000005,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2042",2042,"Q4-2017","Q4","11-2017",43055,-70445.7758457772,-0.140000000000001,0,10.2099999999999,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2043",2043,"Q4-2017","Q4","11-2017",43056,-286556.189756185,1.43,11,-2.1099999999999,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2044",2044,"Q4-2017","Q4","11-2017",43059,455573.313173313,-0.359999999999999,-12,12.8599999999999,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2045",2045,"Q4-2017","Q4","11-2017",43060,-221547.91154791,0.630000000000003,0,14.75,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2046",2046,"Q4-2017","Q4","11-2017",43061,-194839.538839538,1.04,15,14.36,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2047",2047,"Q4-2017","Q4","11-2017",43062,162930.636930633,-1.65285714285715,12,1.04000000000008,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2048",2048,"Q4-2017","Q4","11-2017",43063,-78785.1067851074,2.71285714285715,-12,1.87,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2049",2049,"Q4-2017","Q4","11-2017",43066,-21925.1559251547,-0.839999999999996,0,3.03999999999996,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2050",2050,"Q4-2017","Q4","11-2017",43067,84332.6403326392,-0.140000000000001,-10,2.60000000000002,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2051",2051,"Q4-2017","Q4","11-2017",43068,191586.27858628,-0.710000000000001,10,10.9299999999999,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2052",2052,"Q4-2017","Q4","11-2017",43069,87461.1604611576,0.149999999999999,-10,-2.21000000000004,0.0014,2.89999999999998,0.000200000000000006,0.0201853027920357,-0.57
"2053",2053,"Q4-2017","Q4","12-2017",43070,-211290.115290113,0.950000000000003,-5,10.4000000000001,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2054",2054,"Q4-2017","Q4","12-2017",43073,80298.7336987332,-0.870000000000005,2,9.68999999999994,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2055",2055,"Q4-2017","Q4","12-2017",43074,255105.348705351,0.18,3,-16.72,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2056",2056,"Q4-2017","Q4","12-2017",43075,-160597.996598002,-1.87,0,-5.65999999999997,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2057",2057,"Q4-2017","Q4","12-2017",43076,216924.362124365,0.710000000000001,-4,-8.99000000000001,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2058",2058,"Q4-2017","Q4","12-2017",43077,-129527.272727273,0.649999999999999,9,1.50999999999999,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2059",2059,"Q4-2017","Q4","12-2017",43080,20155.5471555479,0.690000000000005,-10,-22.7099999999999,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2060",2060,"Q4-2017","Q4","12-2017",43081,-111697.97769798,-0.720000000000006,1,9.79999999999995,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2061",2061,"Q4-2017","Q4","12-2017",43082,66582.3851823844,-0.529999999999994,0,-2.85000000000002,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2062",2062,"Q4-2017","Q4","12-2017",43083,-22952.0695520677,0.409999999999997,4,11.45,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2063",2063,"Q4-2017","Q4","12-2017",43084,-68841.2398412414,0.289999999999999,-5,-0.690000000000055,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2064",2064,"Q4-2017","Q4","12-2017",43087,-93932.7537327521,-0.119999999999997,14,22.9,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2065",2065,"Q4-2017","Q4","12-2017",43088,98147.8737478741,0.32,-13,-6.63999999999999,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2066",2066,"Q4-2017","Q4","12-2017",43089,-71717.4825174809,0.600000000000001,-1,2.09000000000003,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2067",2067,"Q4-2017","Q4","12-2017",43090,-25383.8593838625,0.25,5,-7.45000000000005,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2068",2068,"Q4-2017","Q4","12-2017",43091,-140179.663579665,-0.0900000000000034,-4,6.2600000000001,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2069",2069,"Q4-2017","Q4","12-2017",43094,338161.47636148,-0.58857142857142,9.5,5.9899999999999,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2070",2070,"Q4-2017","Q4","12-2017",43095,-311792.056592055,1.88857142857142,-20.5,7.62,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2071",2071,"Q4-2017","Q4","12-2017",43096,-19205.0652050674,0.120000000000005,20,2.53000000000009,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2072",2072,"Q4-2017","Q4","12-2017",43097,-26898.3178983144,0.170000000000002,0,8.25999999999999,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2073",2073,"Q4-2017","Q4","12-2017",43098,-124583.443583447,0.619999999999997,-10,7.51999999999998,0.0023,3.49000000000001,0.000799999999999995,0.016255471644313,-0.57
"2074",2074,"Q1-2018","Q1","1-2018",43102,3006.99300699309,-0.0900000000000034,0,11.53,0.0054,13.92,0,0.0123421457189305,0.81
"2075",2075,"Q1-2018","Q1","1-2018",43103,144136.571536571,1.24,8,9.89999999999998,0.0054,13.92,0,0.0123421457189305,0.81
"2076",2076,"Q1-2018","Q1","1-2018",43104,-246930.183330186,0.369999999999997,2,14.08,0.0054,13.92,0,0.0123421457189305,0.81
"2077",2077,"Q1-2018","Q1","1-2018",43105,130546.248346251,-0.489999999999995,-1,-7.10000000000002,0.0054,13.92,0,0.0123421457189305,0.81
"2078",2078,"Q1-2018","Q1","1-2018",43108,-6842.60064259544,0.239999999999995,-9,10.25,0.0054,13.92,0,0.0123421457189305,0.81
"2079",2079,"Q1-2018","Q1","1-2018",43109,49487.5826875791,1.19,9,10.66,0.0054,13.92,0,0.0123421457189305,0.81
"2080",2080,"Q1-2018","Q1","1-2018",43110,-142890.07749008,0.68,-8,4.54999999999995,0.0054,13.92,0,0.0123421457189305,0.81
"2081",2081,"Q1-2018","Q1","1-2018",43111,11071.9334719367,0.210000000000001,-6,10.0600000000002,0.0054,13.92,0,0.0123421457189305,0.81
"2082",2082,"Q1-2018","Q1","1-2018",43112,-177719.863919869,0.409999999999997,13,1.93999999999983,0.0054,13.92,0,0.0123421457189305,0.81
"2083",2083,"Q1-2018","Q1","1-2018",43115,560028.004428007,-1.39857142857142,1,13.3600000000001,0.0054,13.92,0,0.0123421457189305,0.81
"2084",2084,"Q1-2018","Q1","1-2018",43116,-276381.661581662,0.998571428571424,1,-0.509999999999991,0.0054,13.92,0,0.0123421457189305,0.81
"2085",2085,"Q1-2018","Q1","1-2018",43117,-54523.5305235274,0.100000000000001,-10,-28.27,0.0054,13.92,0,0.0123421457189305,0.81
"2086",2086,"Q1-2018","Q1","1-2018",43118,112932.148932148,0.0399999999999991,1,15.5599999999999,0.0054,13.92,0,0.0123421457189305,0.81
"2087",2087,"Q1-2018","Q1","1-2018",43119,-120248.724248726,-0.579999999999998,-1,11.8199999999999,0.0054,13.92,0,0.0123421457189305,0.81
"2088",2088,"Q1-2018","Q1","1-2018",43122,116155.055755056,0.279999999999994,1,25.3500000000001,0.0054,13.92,0,0.0123421457189305,0.81
"2089",2089,"Q1-2018","Q1","1-2018",43123,-26465.5830655843,0.790000000000006,9,0,0.0054,13.92,0,0.0123421457189305,0.81
"2090",2090,"Q1-2018","Q1","1-2018",43124,-287458.438858438,1.23999999999999,-14,-23.3799999999999,0.0054,13.92,0,0.0123421457189305,0.81
"2091",2091,"Q1-2018","Q1","1-2018",43125,118321.867321867,-0.0699999999999932,5,40.5299999999997,0.0054,13.92,0,0.0123421457189305,0.81
"2092",2092,"Q1-2018","Q1","1-2018",43126,181153.014553018,0.649999999999991,9,11.0700000000002,0.0054,13.92,0,0.0123421457189305,0.81
"2093",2093,"Q1-2018","Q1","1-2018",43129,96234.5276345238,-0.560000000000002,-9,-5.84000000000015,0.0054,13.92,0,0.0123421457189305,0.81
"2094",2094,"Q1-2018","Q1","1-2018",43130,-78004.703404706,-1.06999999999999,-1,0.759999999999991,0.0054,13.92,0,0.0123421457189305,0.81
"2095",2095,"Q1-2018","Q1","1-2018",43131,-76780.3817803785,0.179999999999993,0,-0.200000000000045,0.0054,13.92,0,0.0123421457189305,0.81
"2096",2096,"Q1-2018","Q1","2-2018",43132,-70101.0773010775,1.10000000000001,9,-10.6899999999998,0.0079,-6.94,0,0.0125835824267626,0.81
"2097",2097,"Q1-2018","Q1","2-2018",43133,201981.024381023,-0.420000000000002,0,5.36999999999989,0.0079,-6.94,0,0.0125835824267626,0.81
"2098",2098,"Q1-2018","Q1","2-2018",43136,-68873.8990738951,-1.31999999999999,-14,-56.3299999999999,0.0079,-6.94,0,0.0125835824267626,0.81
"2099",2099,"Q1-2018","Q1","2-2018",43137,168373.653373655,-0.70000000000001,5,-37.11,0.0079,-6.94,0,0.0125835824267626,0.81
"2100",2100,"Q1-2018","Q1","2-2018",43138,237761.784161784,-1.57,-9,28.9499999999999,0.0079,-6.94,0,0.0125835824267626,0.81
"2101",2101,"Q1-2018","Q1","2-2018",43139,-112887.431487437,-0.609999999999999,7,-17.3,0.0079,-6.94,0,0.0125835824267626,0.81
"2102",2102,"Q1-2018","Q1","2-2018",43140,-81851.4836514778,-2.09999999999999,-8,-19.3099999999999,0.0079,-6.94,0,0.0125835824267626,0.81
"2103",2103,"Q1-2018","Q1","2-2018",43143,52581.2511812486,0.209999999999994,12,37.8499999999999,0.0079,-6.94,0,0.0125835824267626,0.81
"2104",2104,"Q1-2018","Q1","2-2018",43144,-67926.5545265526,-0.0799999999999983,-2,17.9400000000001,0.0079,-6.94,0,0.0125835824267626,0.81
"2105",2105,"Q1-2018","Q1","2-2018",43145,-551807.84080784,1.37,-5,-26.9342857142856,0.0079,-6.94,0,0.0125835824267626,0.81
"2106",2106,"Q1-2018","Q1","2-2018",43146,62661.8169475347,0.779999999999994,0,-2.27346938775509,0.0079,-6.94,0,0.0125835824267626,0.81
"2107",2107,"Q1-2018","Q1","2-2018",43147,-21785.7173163369,0.410000000000004,0,2.70317784256554,0.0079,-6.94,0,0.0125835824267626,0.81
"2108",2108,"Q1-2018","Q1","2-2018",43151,428215.73446646,0.019999999999996,-10,-1.04636817992514,0.0079,-6.94,0,0.0125835824267626,0.81
"2109",2109,"Q1-2018","Q1","2-2018",43152,198027.479021654,-0.18,30,54.9709454394003,0.0079,-6.94,0,0.0125835824267626,0.81
"2110",2110,"Q1-2018","Q1","2-2018",43153,-133273.861273859,0.990000000000002,-5,-11.1200000000001,0.0079,-6.94,0,0.0125835824267626,0.81
"2111",2111,"Q1-2018","Q1","2-2018",43154,16081.4590814561,0.800000000000004,30,26.8199999999999,0.0079,-6.94,0,0.0125835824267626,0.81
"2112",2112,"Q1-2018","Q1","2-2018",43157,-91930.5613305643,0.289999999999999,-8,11.6800000000001,0.0079,-6.94,0,0.0125835824267626,0.81
"2113",2113,"Q1-2018","Q1","2-2018",43158,313316.87771688,-0.870000000000005,18,5.07999999999993,0.0079,-6.94,0,0.0125835824267626,0.81
"2114",2114,"Q1-2018","Q1","2-2018",43159,-203967.113967113,-1.51,6,1.93000000000006,0.0079,-6.94,0,0.0125835824267626,0.81
"2115",2115,"Q1-2018","Q1","3-2018",43160,55674.7306747288,-0.450000000000003,-6,-5.75,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2116",2116,"Q1-2018","Q1","3-2018",43161,-318009.639009636,0.270000000000003,10,5.42000000000007,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2117",2117,"Q1-2018","Q1","3-2018",43164,213637.30863731,1.32,5,-27.73,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2118",2118,"Q1-2018","Q1","3-2018",43165,-297793.347193349,0.0300000000000011,4,26.8099999999999,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2119",2119,"Q1-2018","Q1","3-2018",43166,275846.267246265,-1.45,-10,-8.02999999999997,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2120",2120,"Q1-2018","Q1","3-2018",43167,107949.045549046,-1.03,-3,11.8900000000001,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2121",2121,"Q1-2018","Q1","3-2018",43168,-260007.824607827,1.92,4,-0.740000000000009,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2122",2122,"Q1-2018","Q1","3-2018",43171,156614.666414667,-0.68,-2,2.87999999999988,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2123",2123,"Q1-2018","Q1","3-2018",43172,-110842.449442446,-0.649999999999999,4,7.01999999999998,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2124",2124,"Q1-2018","Q1","3-2018",43173,12808.3916083872,0.25,3,4.77999999999997,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2125",2125,"Q1-2018","Q1","3-2018",43174,153807.711207718,0.229999999999997,2,0.670000000000073,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2126",2126,"Q1-2018","Q1","3-2018",43175,-52360.6879606918,1.15000000000001,-3,11.4300000000001,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2127",2127,"Q1-2018","Q1","3-2018",43178,-135648.308448307,-0.280000000000001,1,9.02999999999997,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2128",2128,"Q1-2018","Q1","3-2018",43179,99178.3027783036,1.34,9,0.170000000000073,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2129",2129,"Q1-2018","Q1","3-2018",43180,-189785.522585522,1.77,-0.5,9.9699999999998,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2130",2130,"Q1-2018","Q1","3-2018",43181,92861.3116613105,-0.870000000000005,20.5,3,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2131",2131,"Q1-2018","Q1","3-2018",43182,-349333.358533356,1.58,8,-18.77,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2132",2132,"Q1-2018","Q1","3-2018",43185,128893.101493098,-0.329999999999998,8,17.6300000000001,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2133",2133,"Q1-2018","Q1","3-2018",43186,280831.222831223,-0.299999999999997,5,0.509999999999991,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2134",2134,"Q1-2018","Q1","3-2018",43187,291940.2003402,-0.870000000000005,3,0.509999999999991,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2135",2135,"Q1-2018","Q1","3-2018",43188,-281849.064449064,0.560000000000002,-9,-5.21000000000004,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2136",2136,"Q1-2018","Q1","3-2018",43189,-245400.772200771,0.127142857142857,-16,7.43000000000006,-0.0029,2.25999999999999,0,0.0141308975531598,0.81
"2137",2137,"Q2-2018","Q2","4-2018",43192,-198152.431352433,-2.05714285714286,-1,22.1499999999999,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2138",2138,"Q2-2018","Q2","4-2018",43193,173116.991116993,0.5,17,-8.31999999999994,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2139",2139,"Q2-2018","Q2","4-2018",43194,-97790.0585900582,-0.140000000000001,6,3.25,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2140",2140,"Q2-2018","Q2","4-2018",43195,210356.151956152,0.170000000000002,-2,1.63000000000011,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2141",2141,"Q2-2018","Q2","4-2018",43196,-137984.577584583,-1.48,-13,6.78999999999996,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2142",2142,"Q2-2018","Q2","4-2018",43199,-55739.5577395521,1.36,-10,4.36999999999989,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2143",2143,"Q2-2018","Q2","4-2018",43200,-58206.7662067674,2.09,0,-6.21000000000004,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2144",2144,"Q2-2018","Q2","4-2018",43201,-247773.1997732,1.30999999999999,-2,-31.01,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2145",2145,"Q2-2018","Q2","4-2018",43202,533845.85144585,0.25,-2,5.91000000000008,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2146",2146,"Q2-2018","Q2","4-2018",43203,-248214.55301455,0.320000000000007,-2,-15.8799999999999,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2147",2147,"Q2-2018","Q2","4-2018",43206,182661.651861649,-1.17,-9,-8.65000000000009,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2148",2148,"Q2-2018","Q2","4-2018",43207,-89742.2037422024,0.299999999999997,-5,4.78999999999996,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2149",2149,"Q2-2018","Q2","4-2018",43208,-91921.0735210739,1.95,3,-14.75,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2150",2150,"Q2-2018","Q2","4-2018",43209,70661.2738612741,-0.179999999999993,5,-43.8999999999999,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2151",2151,"Q2-2018","Q2","4-2018",43210,160997.694197696,-1.03571428571429,-7,25.2299999999998,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2152",2152,"Q2-2018","Q2","4-2018",43213,136451.105651103,1.38571428571429,-2,-43.0799999999999,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2153",2153,"Q2-2018","Q2","4-2018",43214,-692192.553392556,-0.939999999999998,-1,3.96000000000004,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2154",2154,"Q2-2018","Q2","4-2018",43215,748425.920025922,0.349999999999994,0,35.3042857142857,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2155",2155,"Q2-2018","Q2","4-2018",43216,-45529.9079299085,-0.203673469387752,-3,-71.1842857142858,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2156",2156,"Q2-2018","Q2","4-2018",43217,-136845.133245129,0.189475218658899,-2,5.40000000000009,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2157",2157,"Q2-2018","Q2","4-2018",43220,163821.571478706,0.534198250728849,0,33.0506122448978,0.000899999999999998,-2.47000000000003,0,0.0163144254659482,3.93
"2158",2158,"Q2-2018","Q2","5-2018",43221,183856.152892895,-0.556226572261551,0,-1.61705539358582,0.0059,-4.30000000000001,0,0.0110608933256836,3.93
"2159",2159,"Q2-2018","Q2","5-2018",43222,-60126.8644207418,0.108498244778957,-3,-52.6135568513121,0.0059,-4.30000000000001,0,0.0110608933256836,3.93
"2160",2160,"Q2-2018","Q2","5-2018",43223,-141355.05575506,0.307728327482607,2,-2.61999999999989,0.0059,-4.30000000000001,0,0.0110608933256836,3.93
